"","property_id","city","price","surface_total","surface_covered","rooms","bedrooms","bathrooms","title","description","property_type","operation_type","lat","lon","new_surface","ns","st","new_surface_2","surface_total2","bathrooms1","bathrooms2.start","bathrooms2.end","estrato","piso","ascensor","parqueadero","distancia_parque","distancia_estacion_bus","distancia_hospital","distancia_estacion_policia","distancia_banco"
"33","535718bd4066cd755b84c831","Cali", 687992540," 140 m2",NA, 3, 3, 3,"Venta de casa en el B/ el caney","control house inmobiliaria vende casa en el barrio el caney, area 140 m2, distribuidos asi: primer piso: amplia sala comedor, baño social, cocina integral, zona de oficios, cuarto de servicio, garaje en antejardin, segundo piso: 3 habitaciones con closets la principal con baño, baño de habitaciones, hall de tv o estudio. cerca a parques, transporte publico, colegios, universidades, centros comerciales y restaurantes. asesor danny duque 
","Casa","Venta",3.382062,-76.51781," 140 m2"," 140 m2",NA,  140.00,  140.00,NA,NA,NA,NA,NA,NA,NA,  32.777661,1575.187381, 331.31673,1659.45786,2446.017631
"34","51924f045b8823fd497995a0","Cali",1435691540," 320,00 mt2",NA,NA, 9, 6,"CASA EN VENTA, CALI","casa multifamiliar en el barrio miraflores
tres apartamentos independientes
 

área construida: 320,00 mt2
área del lote: 166.4 m2 (6.40x26.00)
pisos: 2
sótano: 2
alcobas: 9 
baños: 6
cocina tradicional
garaje cubierto para 1 vehículos
barrio: miraflores
estrato: 4
 
características: 
casa multifamiliar muy fresca, pisos en granito y cerámica  cuenta con tres apartamentos totalmente independientes, jardín interno, patio muy amplio, gas natural, cocina tradicional,  zona de ropas, alcobas con closet. 
 
beneficios:
excelente ubicación en barrio tranquilo y seguro a poca distancia del museo departamental, biblioteca departamental jorge garcés borrero y club noel,  colegios, universidades, fácil acceso vehicular, a una cuadra de la calle 5, excelentes zonas verdes y parques.

 inversión: $ 390´000.000
 
","Casa","Venta",3.433177,-76.53280," 320,00 mt2"," 320,00 mt2",NA,  320.00,  320.00," 9 
baños",NA,NA,NA,NA,NA,NA, 439.139003,1127.572992, 521.02285, 360.26149, 318.727385
"35","e7d92eda72a423e24d8940b1","Cali", 845655231," 190 m2",NA,NA, 3, 3,"CASA CALICANTO","<b>casa calicanto</b><br><br>casa calicanto - independiente<br />
<br />
estrato: 4<br />
area: 190 m2<br />
<br />
piso 1: garaje, reja de seguridad, sala comedor, cocina tipo americano, zona de oficios.<br />
<br />
piso 2: 2 habitaciones con ba&ntilde;o, estudio.<br />
<br />
piso 3: habitaci&oacute;n con deposito o para ba&ntilde;o, sala comedor, cocina, ba&ntilde;o y terraza.<br />
<br />
excelente inversi&oacute;n, ubicado estrategicamente, muy buena distribuci&oacute;n de los espacios, buena iluminaci&oacute;n y circulaci&oacute;n del aire natural, transporte publico cercano, cerca a colegios y universidades, buenas vias de acceso.<br /><br><br> características adicionales: <br>  <br><br> ref#691356.","Casa","Venta",3.370000,-76.52100," 190 m2"," 190 m2",NA,  190.00,  190.00,NA,NA,NA,NA,"
piso 1",NA,NA, 903.765904,2788.526932,1484.16941, 731.31326,1319.218777
"36","d1617b91a63c9f279357a238","Cali", 437310852,"103",NA,NA, 3, 2,"Apartamento En Venta En Cali El Ingenio Ii Cod. VBINH-739","se vende apartamento condominio en el barrio el ingenio ii al sur de cali. hermoso, 2 piso con ascensor, 103 metros cuadrados construidos, cuenta con 2 parqueadeross propios paralelos, valor administración: 340.000. valor venta : 295.000.000. ubicado en sector de alta valorización cercano a colegios, universidades, centros comerciales, excelentes vías de acceso, supermercados, restaurantes. cuenta con 3 habitaciones, principal con baño y closet, baño de alcobas, alcoba de servicio con baño, sala comedor, cocina integral, patio. balcón con vista exterior. doble parqueaderos paralelo en plataforma . se entrega con calentador. la unidad cuenta con: piscinas para adultos y niños, salón social, parqueaderos de visitantes externo.","Casa","Venta",3.380000,-76.52700," 103 metros"," 103 metros",  103,  103.00,  103.00,NA,NA,NA,NA,NA," ascensor"," 2 parqueadero", 132.242572,1696.418326, 795.58756,1463.62489,1631.980532
"37","6e6af46fc38d57a87aafeea3","Cali", 573121000,"96",NA,NA, 3, 3,"Apartamento En Venta En Cali Capri Cod. VBJMI7873","hermoso apartamento ubicado en un sector privilegiado por su tranquilidad, cercanía a importantes vías como la calle 5 y la pasoancho, centros comerciales, colegios y con facilidad de transporte. acogedor e iluminado apartamento con 96 m2, consta de sala comedor, 3 habitaciones, principal con baño, 2 baño alcobas, 2 balcones, cocina integral, zona oficios, 1 garaje cubierto. el edificio cuenta con piscina, zona de juegos infantiles, ascensor y portería 24 horas. jm inmobiliaria 6610000 celular 300-9121380.","Casa","Venta",3.387000,-76.54300," 96 m2"," 96 m2",   96,   96.00,   96.00," 2 baño",NA,NA,NA,NA," ascensor",NA, 395.707069,2293.831192,1221.06169,2674.22711, 474.380972
"38","2b6dcb451b52ce22e5f449e2","Cali",2135236333,"395",NA,NA, 6, 8,"VENTA DE CASAS EN MAYAPAN LAS VEGAS SUR  CALI 191-484","191-484 hermosa casa independiente en el sur de la ciudad 395 m2, dos niveles,  6 habitaciones  todas con baño mas alcoba del servicio, dos baños sociales, cocina abierta, comedor, sala, biblioteca, cuenta con hermosas terrazas, pisos en mármol y acabados de madera en cedro, hermosos acabados, en su zona social cuenta con sauna.","Casa","Venta",3.380216,-76.54100," 395 m2"," 395 m2",  395,  395.00,  395.00,NA,NA,NA,NA,NA,NA,NA,  61.992004,2506.916834, 608.80211,1954.21030, 973.785558
"39","0085dd3bb5a8392565849164","Cali",1439681967,"116",  116, 3, 3, 4,"Apartamento En Venta En Cali Tejares - Cristales Cod. VKWC10406517","venta de apartamento en el oeste de cali, conjunto residencial cerro cristales, con un excelente clima por su ubicacin geogrfica, con buenas vas de acceso, centro comercial, supermercado, gimnasio y hospitales  cercanos. esta situado en uno de los mejores conjuntos residenciales de la zona ya que es sper completo, cuenta con 2 piscinas para adultos, 1 piscina para nios, cancha de tenis, cancha de microfutbol, cancha de squash, pet zone, zona de juegos infantiles, saln social con aire acondicionado, saln de juegos infantiles, 2 ascensores por cada torre y planta elctrica.","Apartamento","Venta",3.438000,-76.54900,NA,NA,  116,NA,  116.00,NA,NA,NA,NA,NA," ascensor",NA, 958.180220, 926.124161,1051.36416, 988.10698, 867.955193
"40","f4b6d0cb1c14750b4556c356","Cali", 728749544,"80",   80, 3, 3, 3,"Casa Condominio En Venta En Cali Caney","se vende hermosa casa de 3 niveles con parqueaderos en stano. la casa se encuentra distribuida asi: 1er nivel: sala-comedor,cocina  bao social y patio. 2do nivel: 2 habitaciones con closet, bao de habitaciones. 3er nivel: habitacin principal con bao y estudio.. la unidad cuenta con piscina para nios y adultos, zona infantil, saln social.ubicada en zona de alta valorizacin y desarrollo  con amplias vas de acceso lo que permite gozar de cercana  a los principales centros comerciales, colegios, universidades y parques de la zona.libre de todo gravamen.","Casa","Venta",3.382000,-76.52100,NA,NA,   80,NA,   80.00,NA,NA,NA,NA,NA,NA,NA, 120.854975,1469.648962, 153.96509,1803.67132,2113.748530
"41","d868a89d2c7c77999a5b07be","Cali", 448427311,"80",   80, 3, 3, 2,"Apartamento En Venta En Cali Valle Del Lili","venta de apartamento en valle del lili al sur de la ciudad de cali, en 3er piso con ascensor, moderno amplio , rea 80.47 m2, 3 habitaciones 2 baos, 1 parqueaderos en plataforma, valor administracin $239.000 valor de venta  $250000.000. ubicado en sector de alta valorizacin, cercano a universidades, centros comerciales,supermercados, parques , cuenta con sala comedor, cocina estilo americano, balcn grande, no le da sol de la tarde,  habitacin principal con aire acondicionado bao y closet, zona oficios, bao social. se entrega con blackaut, espejo de la sala, calentador, la unidad residencial es muy completa, zona de juegos para los nios, piscinas para adultos y nios, saln social, turco, sauna y solarium.","Apartamento","Venta",3.377000,-76.52200," 80.47 m2"," 80.47 m2",NA,   80.47,   80.47,NA,NA,NA,NA,NA," ascensor"," 1 parqueadero", 556.463313,2002.784280, 720.77251,1248.09952,1762.461576
"42","9ecd0cb9369c453a605334b0","Cali", 764613925,"445",  600, 4, 4, 3,"Casa En Venta En Cali Santa Mnica Residencial Cod. VJMI8195","estupenda casa en el barrio santa mnica residencial, ideal para desarrollo habitacional o institucional. vecina a importantes centros comerciales, conectividad con las avenidas 6, 8, 9 y 9a. este predio esta potencializado por las determinantes de su ubicacin estratgica, donde existen desde hace aos desarrollos comerciales, instituciones de salud, comerciales, oficinas.  cuenta con un lote de 445 m2 y una construccin de 600 m2 distribuidos en sala, comedor, balcn, terraza, 4 habitaciones, estudio, cocina tradicional, zona de oficios, jardn y patio interno, deposito, alcoba de servicio con bao. cdigo web 8195","Casa","Venta",3.468000,-76.53200," 445 m2"," 445 m2",  445,  445.00,  445.00,NA,NA,NA,NA,NA,NA,NA, 110.348762, 887.740764, 212.59184, 798.02748, 234.021635
"43","5ecf987f017d88a8e410e813","Cali", 751160550,"120",  120, 3, 3, 3,"Apartamento En Venta En Cali Altos De Santa Isabel","vendo hermosos apto piso doce,ubicado frente a la catorce de los cerros,excelente vista a cali,tres habitaciones,tres baos,sala comedor,estudio,cocina integral,cuarto del servicio,dos garajes en linea ,deposito.no le da el sol.ubicado en altos de santa isabel frente a la catorce de cristales.conjunto con piscina,salon social,juegos infantiles,dos garajes en sotano,gym,sauna,salon de enventos,jardin de nios.info inmediata en el celular tres,once,siete,cinco,cinco,diecinueve,siete,tres.","Apartamento","Venta",3.426000,-76.55200,NA,NA,NA,NA,  120.00,NA,NA,NA,NA,NA,NA,NA,1215.374147,1121.889608, 264.97347,1141.31134,1167.573397
"44","e0415b2ebc4f232549babc85","Cali", 524448572,"108",  108, 3, 3, 2,"Apartamento En Venta En Cali El Limonar","venta de apartamento remodelado, full acabados en el piso 13 con ascensor hasta el stano, con vista 180 grados. rea de 108,28 mtrs2. valor administracin:$ 362.000 precio de venta $310.000.000. el apartamento es iluminado, fresco, amplio, cuenta con: 3 habitaciones la principal con closet y bao, 2 habitacin auxiliares con closet, bao de las alcobas auxiliares, sala - comedor, bao de visitantes, cocina integral, zona de oficios amplia, habitacin del servicio, sala de tv. parqueaderos en stano, pisos en marmol, la unidad cuenta con: piscina para nios y adultos, parque infantil, y saln social para eventos. la unidad tiene una excelente ubicacin, muy cerca del centro comercial premier. rutas y transporte de fcil acceso.","Apartamento","Venta",3.396000,-76.54400," 108,28 mt"," 108,28 mt",NA,  108.28,  108.28,NA,NA,NA,NA," piso 1"," ascensor",NA, 626.552804,2064.279715, 270.45300,2011.40451, 961.855873
"45","152738e7d0391ee0e73cbbf2","Cali",1037362283,"225",  225, 4, 4, 4,"Casa En Venta En Cali El Limonar Cod. VABC5507","se vende casa bifamiliar totalmente independiente, consta de 225m2, casa primer piso: consta de 4 habitaciones la principal con bao, 3 baos, sala comedor, cocina tradicional, 3 patios, zona de ropas, un garaje interno y un garaje externo. casa segundo piso: consta de 3 habitaciones, la principal con bao, 2 baos, sala comedor, cocina tradicional, zona de ropas, 2 patios y balcn.informacin: 3104899999, pbx: 8933333.","Casa","Venta",3.402000,-76.54500," 225m2"," 225m2",  225,  225.00,  225.00,NA,NA,NA,NA,NA,NA,NA, 197.818120,1390.498153, 451.72081,1471.51386, 729.866658
"46","4722ae7d8a87cbb9671bc88f","Cali", 679835557,"80",NA, 2, 2, 2,"Apartamento En Venta En Cali Cuarto De Legua - Guadalupe","vendo apartamento  cuarto de legua para estrenar,  area 80 mts cuadrados, sexto piso con ascensor, , balcon.  cocina integral, zona de oficios, dos habitaciones, la principal con bao, bao social, un parqueaderos cubierto, gimnasio y piscina en construccion , vigilancia 24 horas.","Apartamento","Venta",3.409000,-76.55100," 80 mt"," 80 mt",   80,   80.00,   80.00,NA,NA,NA,NA,NA," ascensor",NA, 785.301185, 632.558909,1265.68603, 529.44148, 490.397345
"47","e3788c8d05f789e44b49eeff","Cali", 614589861,"79",NA,NA, 3, 2,"Apartamento valle del lili ( AG1 COD. 1141501)","apartamento valle del lili.<br><br>2 piso con ascensor 79mts2 consta de: 3 habitaciones principal con baño, baño de habitaciones, estudio, balcon, las 3 habitaciones tienen malla de seguridad, parqueaderos en plataforma.<br><br>adicional la unidad cuenta con, piscina niños y adultos, salon social cerrado,turco, zona bbq, parqueaderos de visitantes, turco, gym, cerca a centros comerciales, supermercados, restaurantes, transporte publico.<br>administracion: 210.000 pesos","Apartamento","Venta",3.371000,-76.52100," 79mts2"," 79mts2",   79,   79.00,   79.00,NA,NA,NA,NA,NA," ascensor",NA, 830.806714,2677.997166,1373.01804, 790.45612,1376.622172
"48","4b4a69c8b225c5ed127a3fa5","Cali", 621438148,"185",NA, 3, 3, 2,"Apartamento En Venta En Cali Ciudad Jardn","apartamento 802, rea 185 m2. ubicado en el barrio ciudad jardn, consta de sala comedor con balcn amplio, sala adicional, estudio, bao social, zona de oficio, alcoba del servicio con closet, parqueaderos doble , dos apartamentos por piso. la unidad cuenta con dos ascensores por torre, piscina para adultos y nios, juegos infantiles, turco y zona bbq,   info whats app 317428676 ma19.","Apartamento","Venta",3.365000,-76.54100," 185 m2"," 185 m2",  185,  185.00,  185.00,NA,NA,NA,NA,NA," ascensor",NA,1178.075014,3833.516046,1278.49733,1084.68938,1047.685566
"49","311993d40426c84a717d7b9a","Cali",1895772766," 1.000 metros",NA,NA, 6, 6,"CASA EN VENTA EN CALI","casa espectacular al norte de cali en el barrio la flora con excelente ubicación zona residencial con doble edificación en una, la casa posee un antejardin con rejas de seguridad, garaje para 3 vehículos  que comunica con la entrada a la cocina integral con barra americana y luces integradas, sala comedor, baño social, estudio, sala de estar y bar, piscina y turco, baño y vestier de zona humedad, segundo piso de habitaciones principal con baño tina hidromasaje, cabina ducha, vestier en madera, closet en madera, dos habitaciones y un baño auxiliar, una habitación con baño y closet, para un total de 4 habitaciones y una sala auxiliar, balcón y aire acondicionado central, en el segundo piso de la otra edificación dentro de la casa tenemos la zona de lavandería,  el cuarto de servicio con baño, un balcón terraza con vista interna a la piscina, y el tercer piso con una habitación con closet y baño espejo y gabinete, tanque de reserva de 1.000 metros cúbicos. info: 5532727- 3154596112","Casa","Venta",3.486000,-76.51800," 1.000 metros"," 1.000 metros",NA, 1000.00, 1000.00,NA,NA,NA,NA,NA,NA,NA, 161.100689, 538.240493, 497.86901, 626.12168, 532.130879
"50","07dbccf9faac0885f0e15dfe","Cali", 787739590," 156 m2",NA,NA, 3, 4,"APARTAMENTO EN VENTA EN CALI","apartamento en venta de 156 m2, excelente ubicación, apartamento duplex, en su primer piso cuenta con una sala comedor espaciosa, cocina tipo americano, patio de ropas, baño social, habitación de servicio con baño, ventanal hacia arboleda, calentador, un segundo piso con 3 habitaciones, balcón techado, habitación principal con baño re-modelado y vestier amplio, baño general re-modelado para las habitaciones, excelente iluminación natural, tiene piso en porcelanato y acabados de paredes en blanco, cuenta con todos los servicios públicos, dos parqueadeross cubiertos e iluminados dentro del edificio, portería con vigilancia privada las 24 horas del día, zona de piscina para adultos y niños, ascensor nuevo, deposito, planta de energía para todo el edificio y apartamentos, cercano a la estatua de belalcazar, cristo rey, zona residencial con acceso a panaderías, supermercados, estación de policía a una cuadra, un delicioso ambiente natural, clima fresco y aireado desde los farallones de cali.","Apartamento","Venta",3.446000,-76.55100," 156 m2"," 156 m2",NA,  156.00,  156.00,NA,NA,NA,NA,NA," ascensor",NA, 241.609225,1770.556449,1125.30476,1019.85332,1622.004902
"51","8c01a8a6b0f9d947df24c5a8","Cali", 694751838,"111",  111, 3, 3, 3,"Apartamento En Venta En Cali Cristales Cod. VJMI9367","hermoso apartamento con una vista espectacular,  ubicado en uno de los sectores mas tranquilos y tradicionales de cali cerca centros comerciales. consta de tres habitaciones, la principal con bao, bao de dos alcobas, bao social, cocina integral, habitacion de servicio con ba0, estudio, sala comedor, balcon, pisos tipo porcelanato, parqueaderos para dos vehiculos, deposito. la unidad cuenta con piscina, sauna, gimnasio, sede social, parqueaderos para visitantes, ascensor, vigilancia privada las 24 horas. informes al cel 3176548054","Apartamento","Venta",3.431000,-76.55100,NA,NA,NA,NA,  111.00,NA,NA,NA,NA,NA," ascensor",NA, 913.269151, 838.833148, 831.90580, 869.80966, 846.158263
